Title,Price,Availability,UPC,Product Type,URL
A Feast for Crows (A Song of Ice and Fire #4),Â£17.21,In stock (5 available),f2c8f4b4c94d5c5c,Books,http://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
A Clash of Kings (A Song of Ice and Fire #2),Â£10.79,In stock (5 available),89a89e76f3516357,Books,http://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
Vogue Colors A to Z: A Fashion Coloring Book,Â£52.35,In stock (4 available),a8f4577a48023344,Books,http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
The Shining (The Shining #1),Â£27.88,In stock (4 available),d4de23aa98acc65b,Books,http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
The Pilgrim's Progress,Â£50.26,In stock (4 available),6053ddf69c967d5f,Books,http://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
The Perfect Play (Play by Play #1),Â£59.99,In stock (4 available),9cc207168a03470d,Books,http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
The Passion of Dolssa,Â£28.32,In stock (4 available),011674f4a3834b8d,Books,http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Â£38.71,In stock (4 available),6a57286a8890d8c5,Books,http://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
The Hunger Games (The Hunger Games #1),Â£29.85,In stock (4 available),6d2f70d9424f41a1,Books,http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
The Hound of the Baskervilles (Sherlock Holmes #5),Â£14.82,In stock (4 available),6587f46697fc4443,Books,http://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
The Gunning of America: Business and the Making of American Gun Culture,Â£16.81,In stock (4 available),45033bdf3d9ed158,Books,http://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Â£28.23,In stock (4 available),c65ee14957c0fa5c,Books,http://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
The Demonists (Demonist #1),Â£52.11,In stock (4 available),ff2dffba388d9922,Books,http://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Â£27.88,In stock (4 available),df53c2948b32bde3,Books,http://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Â£59.71,In stock (4 available),9c4d061c1e2fe6bf,Books,http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
The Beast (Black Dagger Brotherhood #14),Â£46.08,In stock (4 available),8930013d06942df1,Books,http://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
Some Women,Â£13.73,In stock (4 available),31f5bbf4974d29c9,Books,http://books.toscrape.com/catalogue/some-women_341/index.html
Shopaholic Ties the Knot (Shopaholic #3),Â£48.39,In stock (4 available),38199c5d7da0c0ef,Books,http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
Paper and Fire (The Great Library #2),Â£49.45,In stock (4 available),ae884ac655d6ee3e,Books,http://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
Outlander (Outlander #1),Â£19.67,In stock (4 available),5de4baa88061a77a,Books,http://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Â£12.36,In stock (4 available),2ba5ccc84d35006c,Books,http://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
No One Here Gets Out Alive,Â£20.02,In stock (4 available),3a95f5a2df4ff921,Books,http://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
Night Shift (Night Shift #1-20),Â£12.75,In stock (4 available),869d20b3b8128230,Books,http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
Needful Things,Â£47.51,In stock (4 available),70b585c9d0f15725,Books,http://books.toscrape.com/catalogue/needful-things_334/index.html
Mockingjay (The Hunger Games #3),Â£20.44,In stock (4 available),5212c6acea3359e5,Books,http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
Misery,Â£34.79,In stock (4 available),81d4191030b9704b,Books,http://books.toscrape.com/catalogue/misery_332/index.html
Little Women (Little Women #1),Â£28.07,In stock (4 available),deda806b68b0aa11,Books,http://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
It,Â£25.01,In stock (4 available),670a2773607d785d,Books,http://books.toscrape.com/catalogue/it_330/index.html
Harry Potter and the Sorcerer's Stone (Harry Potter #1),Â£13.90,In stock (4 available),ac337893a9fe0085,Books,http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Â£24.17,In stock (4 available),eff24325e0ede639,Books,http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
Harry Potter and the Order of the Phoenix (Harry Potter #5),Â£31.63,In stock (4 available),5a6b7155f2797537,Books,http://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
Harry Potter and the Half-Blood Prince (Harry Potter #6),Â£48.75,In stock (4 available),73f4f87dd936ee5c,Books,http://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
Harry Potter and the Chamber of Secrets (Harry Potter #2),Â£14.74,In stock (4 available),c7c4f55b7321cba7,Books,http://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
Gone with the Wind,Â£32.49,In stock (4 available),23310ce84d3c9f85,Books,http://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
God Is Not Great: How Religion Poisons Everything,Â£27.80,In stock (4 available),ddbc5530d2939d49,Books,http://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
Girl With a Pearl Earring,Â£26.77,In stock (4 available),5eff05e59f905a49,Books,http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
"Fruits Basket, Vol. 4 (Fruits Basket #4)",Â£50.44,In stock (4 available),8fff1084aa085a13,Books,http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
Far From True (Promise Falls Trilogy #2),Â£34.93,In stock (4 available),ad15a9a139919918,Books,http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
Dark Lover (Black Dagger Brotherhood #1),Â£12.87,In stock (4 available),2b69d289279aabfd,Books,http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
Confessions of a Shopaholic (Shopaholic #1),Â£48.94,In stock (4 available),a2dc754afb69bb32,Books,http://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
Changing the Game (Play by Play #2),Â£13.38,In stock (4 available),aaebac5fda798b1b,Books,http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
Candide,Â£58.63,In stock (4 available),2798974abc8a58a8,Books,http://books.toscrape.com/catalogue/candide_316/index.html
Can You Keep a Secret?,Â£21.94,In stock (4 available),0812f54c93d726ce,Books,http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
Atlas Shrugged,Â£26.58,In stock (4 available),78a4ac98191ac675,Books,http://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
Animal Farm,Â£57.22,In stock (4 available),1451b55e5e56bb89,Books,http://books.toscrape.com/catalogue/animal-farm_313/index.html
A Walk to Remember,Â£56.43,In stock (4 available),aead11697d14ea36,Books,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
A New Earth: Awakening to Your Life's Purpose,Â£55.65,In stock (4 available),f6ae39568db1130e,Books,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Â£27.62,In stock (4 available),d12ca4020c2f602e,Books,http://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
'Salem's Lot,Â£49.56,In stock (4 available),6e9403f00acd6752,Books,http://books.toscrape.com/catalogue/salems-lot_309/index.html
Zero History (Blue Ant #3),Â£34.77,In stock (3 available),634b7165c96ebb9f,Books,http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
Wuthering Heights,Â£17.73,In stock (3 available),5a7ff9aaa3168878,Books,http://books.toscrape.com/catalogue/wuthering-heights_307/index.html
World War Z: An Oral History of the Zombie War,Â£21.80,In stock (3 available),5d55202da0252627,Books,http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
Wild: From Lost to Found on the Pacific Crest Trail,Â£46.02,In stock (3 available),d30b9215c72cca87,Books,http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
"Where'd You Go, Bernadette",Â£18.13,In stock (3 available),07bb35158d9dd3d2,Books,http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
When You Are Engulfed in Flames,Â£30.89,In stock (3 available),dab0196cd5fc8e5e,Books,http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Â£31.95,In stock (3 available),06bab964fd536971,Books,http://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
We Are All Completely Beside Ourselves,Â£24.04,In stock (3 available),be3db344a845580b,Books,http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
Walk the Edge (Thunder Road #2),Â£32.36,In stock (3 available),0e4e2d31c2fb3aad,Books,http://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
Voyager (Outlander #3),Â£21.07,In stock (3 available),7feac4000cbc5859,Books,http://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Â£50.66,In stock (3 available),52aa3d79b1cee455,Books,http://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Â£13.66,In stock (3 available),4672d10b9b1e7a05,Books,http://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
"Unstuffed: Decluttering Your Home, Mind, and Soul",Â£58.09,In stock (3 available),b830685072fa871f,Books,http://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
Under the Banner of Heaven: A Story of Violent Faith,Â£30.00,In stock (3 available),599a4f98bb193368,Books,http://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
Two Boys Kissing,Â£32.74,In stock (3 available),61bc8167c9680283,Books,http://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
Twilight (Twilight #1),Â£41.93,In stock (3 available),b53078de0147f6bf,Books,http://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
Twenties Girl,Â£42.80,In stock (3 available),8ebad30219b8679c,Books,http://books.toscrape.com/catalogue/twenties-girl_292/index.html
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Â£53.51,In stock (3 available),2173a2ce35f6ace1,Books,http://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
Three-Martini Lunch,Â£23.21,In stock (3 available),57f755143ee96fd4,Books,http://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
"Thinking, Fast and Slow",Â£21.14,In stock (3 available),719d72f3ee512dc6,Books,http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
The Wild Robot,Â£56.07,In stock (3 available),75fed6a47f69859d,Books,http://books.toscrape.com/catalogue/the-wild-robot_288/index.html
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Â£14.41,In stock (3 available),a33ed2e6068df53e,Books,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
The Undomestic Goddess,Â£45.75,In stock (3 available),813cff2aefa5d1f0,Books,http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
The Travelers,Â£15.77,In stock (3 available),2b685187f55c5d31,Books,http://books.toscrape.com/catalogue/the-travelers_285/index.html
The Tipping Point: How Little Things Can Make a Big Difference,Â£10.02,In stock (3 available),224fa77d4b248046,Books,http://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
The Thing About Jellyfish,Â£48.77,In stock (3 available),3d15714d4d3d15dd,Books,http://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
The Stand,Â£57.86,In stock (3 available),49f24193f0b961e6,Books,http://books.toscrape.com/catalogue/the-stand_282/index.html
The Smitten Kitchen Cookbook,Â£23.59,In stock (3 available),742702d662a71410,Books,http://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
The Silkworm (Cormoran Strike #2),Â£23.05,In stock (3 available),f06039c29b5891fa,Books,http://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Â£55.55,In stock (3 available),91eb9605998a7c03,Books,http://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
The Rose & the Dagger (The Wrath and the Dawn #2),Â£58.64,In stock (3 available),322a9e34d87f54b1,Books,http://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Â£23.21,In stock (3 available),366a236aa1ea6f07,Books,http://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Â£42.57,In stock (3 available),1a5044d233936b1a,Books,http://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Â£10.92,In stock (3 available),0e92ccf1bd39e68f,Books,http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
The Rest Is Noise: Listening to the Twentieth Century,Â£34.77,In stock (3 available),e2d47e82c50d41d9,Books,http://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
